,CCA Cooling,Cooling plant sensible load,Radiators,CCA Heating,Heating plant sensible load,AHU Cooling,AHU Heating
7810,2634,2634,14868,18499,33368,0,1798
7811,2621,2621,12649,18538,31188,0,1799
7812,2611,2611,16615,18562,35177,0,1798
7813,2604,2604,15866,18576,34442,0,1793
7814,2600,2600,15764,18584,34348,0,1789
7815,2597,2597,15649,18591,34241,0,1789
7816,2597,2597,17422,18600,36022,0,1791
7817,2598,2598,17946,18614,36560,0,1794
7818,2599,2599,13574,18632,32206,0,1938
7819,2600,2600,14142,18650,32792,0,1937
7820,2602,2602,10777,18671,29449,0,1936
7821,2603,2603,25851,18693,44544,0,1935
7822,2604,2604,27279,18716,45995,0,1934
7823,2604,2604,28014,18740,46755,0,1945
7824,2071,2071,30706,20800,51507,0,2273
7825,2149,2149,31451,20559,52011,0,2568
7826,2164,2164,31760,20487,52247,0,2704
7827,2171,2171,32060,20439,52500,0,2813
7828,2174,2174,32226,20403,52629,0,2911
7829,2175,2175,32057,20375,52432,0,2911
7830,2174,2174,31795,20356,52152,0,2862
7831,2171,2171,13959,20342,34301,0,1982
7832,2166,2166,11743,20333,32077,0,1787
7833,2161,2161,19089,20318,39407,0,1789
7834,2158,2158,17511,20293,37804,0,1791
7835,2158,2158,14919,20259,35178,0,1793
7836,2161,2161,17109,20223,37333,0,1794
7837,2166,2166,15669,20183,35853,0,1796
7838,2174,2174,16850,20138,36989,0,1797
7839,2183,2183,17159,20091,37250,0,1797
7840,2194,2194,19723,20052,39776,0,1796
7841,2205,2205,21346,20024,41371,0,1796
7842,2215,2215,16338,20005,36343,0,1940
7843,2226,2226,15310,19989,35300,0,1940
7844,2235,2235,11234,19979,31213,0,1939
7845,2244,2244,25791,19969,45761,0,1938
7846,2252,2252,27802,19963,47766,0,1937
7847,2259,2259,28642,19954,48596,0,1951
7848,1782,1782,30885,22025,52910,0,2239
7849,1856,1856,31998,21746,53745,0,2630
7850,1875,1875,32773,21645,54418,0,2940
7851,1887,1887,33955,21571,55526,0,3403
7852,1896,1896,34702,21513,56216,0,3693
7853,1901,1901,33930,21464,55395,0,3461
7854,1904,1904,35344,21424,56768,0,3920
7855,1906,1906,18068,21392,39461,0,2409
7856,1905,1905,15735,21368,37104,0,1773
7857,1904,1904,23263,21344,44608,0,1774
7858,1904,1904,21220,21310,42531,0,1775
7859,1906,1906,19792,21268,41060,0,1778
7860,1911,1911,23187,21226,44414,0,1783
7861,1917,1917,20942,21181,42124,0,1787
7862,1926,1926,20837,21132,41969,0,1793
7863,1935,1935,20725,21086,41811,0,1796
7864,1945,1945,21906,21046,42953,0,1796
7865,1955,1955,21894,21015,42910,0,1796
7866,1965,1965,16746,20988,37734,0,1943
7867,1975,1975,15259,20966,36226,0,1947
7868,1984,1984,10431,20944,31375,0,1949
7869,1993,1993,22046,20928,42975,0,1950
7870,2001,2001,21862,20905,42767,0,1955
7871,2009,2009,21316,20879,42196,0,1959
7872,1188,1188,22891,24558,47450,0,1962
7873,1313,1313,22685,24060,46746,0,1965
7874,1347,1347,21581,23847,45429,0,1969
7875,1370,1370,20689,23675,44365,0,1974
7876,1389,1389,20185,23524,43710,0,1977
7877,1406,1406,19629,23385,43015,0,1979
7878,1420,1420,19466,23261,42728,0,1982
7879,1433,1433,8123,23146,31269,0,1986
7880,1444,1444,5368,23040,28408,0,1840
7881,1454,1454,7747,22941,30688,0,1844
7882,1466,1466,7281,22840,30122,0,1849
7883,1478,1478,6635,22734,29369,0,1853
7884,1493,1493,11073,22626,33700,0,1858
7885,1508,1508,10631,22518,33149,0,1860
7886,1524,1524,10018,22410,32428,0,1860
7887,1541,1541,9198,22305,31503,0,1861
7888,1559,1559,9655,22203,31859,0,1864
7889,1578,1578,9185,22109,31294,0,1865
7890,1596,1596,4423,22017,26441,0,2008
7891,1614,1614,3407,21928,25335,0,2011
7892,1631,1631,3499,21841,25340,0,2013
7893,1649,1649,7762,21755,29517,0,2013
7894,1666,1666,8993,21669,30663,0,2012
7895,1683,1683,9396,21583,30980,0,2010
7896,6047,6047,10394,11023,21417,0,2011
7897,5167,5167,10272,11110,21383,0,2012
7898,5017,5017,9972,11586,21558,0,2011
7899,4909,4909,9695,11962,21658,0,2005
7900,4827,4827,9873,12296,22170,0,2003
7901,4740,4740,10061,12601,22663,0,2003
7902,4649,4649,11031,12884,23916,0,2003
7903,4560,4560,5029,13149,18178,0,2006
7904,4482,4482,3356,13397,16754,0,1864
7905,4408,4408,3883,13626,17509,0,1865
7906,4341,4341,3752,13834,17586,0,1865
7907,4280,4280,3062,14019,17082,0,1860
7908,4226,4226,5670,14180,19851,0,1857
7909,4179,4179,5828,14323,20151,0,1855
7910,4136,4136,6675,14451,21126,0,1859
7911,4097,4097,6360,14569,20929,0,1863
7912,4063,4063,6357,14682,21039,0,1863
7913,4032,4032,5977,14785,20762,0,1863
7914,4004,4004,2922,14881,17804,0,2007
7915,3978,3978,2621,14970,17592,0,2011
7916,3954,3954,3082,15055,18137,0,2011
7917,3932,3932,6664,15131,21795,0,2010
7918,3911,3911,6613,15199,21813,0,2017
7919,3891,3891,5841,15259,21100,0,2023
7920,7759,7759,6737,6139,12877,0,1593
7921,6728,6728,6797,5937,12734,0,1706
7922,6695,6695,7714,6377,14092,1239,428
7923,6667,6667,7444,6746,14190,231,1518
7924,6642,6642,10160,7081,17241,0,1979
7925,6617,6617,10540,7400,17940,0,1981
7926,6597,6597,10941,7707,18649,0,1982
7927,6577,6577,4965,8001,12966,0,1988
7928,6559,6559,3327,8282,11609,0,1842
7929,6546,6546,4221,8551,12772,0,1842
7930,6493,6493,4540,8802,13342,0,1842
7931,6429,6429,4441,9035,13477,0,1843
7932,6367,6367,8683,9251,17934,0,1846
7933,6318,6318,9731,9453,19185,0,1847
7934,6263,6263,9841,9643,19485,0,1845
7935,6216,6216,9086,9824,18911,0,1842
7936,6173,6173,9218,9997,19215,0,1842
7937,6130,6130,8890,10161,19052,0,1844
7938,6088,6088,4598,10318,14917,0,1988
7939,6047,6047,3990,10467,14458,0,1989
7940,6007,6007,4192,10609,14801,0,1991
7941,5968,5968,8736,10743,19479,0,1990
7942,5930,5930,9878,10868,20747,0,1988
7943,5892,5892,9856,10986,20843,0,1988
7944,6610,6610,10756,6805,17561,0,1988
7945,6485,6485,10816,7371,18187,0,1988
7946,6464,6464,10946,7643,18590,0,1988
7947,6446,6446,11142,7880,19022,0,1988
7948,6431,6431,11844,8101,19946,0,1988
7949,6416,6416,11967,8313,20280,0,1988
7950,6401,6401,12307,8515,20822,0,1988
7951,6389,6389,5481,8711,14193,0,1990
7952,6379,6379,3901,8903,12804,0,1845
7953,6368,6368,4886,9083,13970,0,1843
7954,6358,6358,4676,9250,13927,0,1840
7955,6349,6349,4369,9402,13771,0,1838
7956,6340,6340,7618,9540,17158,0,1839
7957,6328,6328,8223,9666,17890,0,1839
7958,6303,6303,9245,9785,19030,0,1838
7959,6251,6251,9017,9900,18918,0,1836
7960,6234,6234,10135,10013,20149,0,1833
7961,6193,6193,10207,10122,20330,0,1831
7962,6125,6125,5442,10230,15673,0,1968
7963,6088,6088,4868,10331,15200,0,1963
7964,6052,6052,4781,10431,15212,0,1961
7965,6017,6017,11596,10527,22123,0,1959
7966,5983,5983,13216,10617,23834,0,1959
7967,5949,5949,13896,10705,24601,0,1959
7968,6319,6319,15538,7954,23492,0,1959
7969,6279,6279,16140,8377,24517,0,1959
7970,6270,6270,16422,8583,25005,0,1959
7971,6262,6262,16406,8763,25170,0,1960
7972,6254,6254,16122,8934,25057,0,1961
7973,6246,6246,16409,9096,25506,0,1961
7974,6238,6238,17094,9254,26348,0,1961
7975,6229,6229,7379,9406,16785,0,1964
7976,6220,6220,5519,9554,15073,0,1817
7977,6212,6212,7730,9695,17425,0,1819
7978,6194,6194,7055,9824,16879,0,1821
7979,6169,6169,5870,9935,15806,0,1824
7980,6163,6163,9521,10035,19557,0,1826
7981,6129,6129,9876,10126,20003,0,1826
7982,6074,6074,10619,10212,20831,0,1826
7983,6023,6023,10884,10295,21179,0,1825
7984,5989,5989,11649,10378,22027,0,1825
7985,5959,5959,11750,10460,22210,0,1824
7986,5929,5929,7103,10541,17645,0,1965
7987,5899,5899,6135,10619,16755,0,1963
7988,5869,5869,5541,10696,16237,0,1957
7989,5840,5840,15234,10770,26005,0,1953
7990,5811,5811,17255,10843,28099,0,1952
7991,5783,5783,17346,10914,28261,0,1952
7992,5754,5754,18394,10984,29379,0,1952
7993,5726,5726,18832,11054,29886,0,1951
7994,5698,5698,19455,11124,30579,0,1951
7995,5670,5670,19700,11196,30897,0,1951
7996,5643,5643,19910,11270,31181,0,1951
7997,5617,5617,20295,11346,31641,0,1950
7998,5590,5590,20930,11422,32352,0,1949
7999,5563,5563,9608,11498,21106,0,1952
8000,5537,5537,7853,11577,19430,0,1804
8001,5511,5511,12290,11654,23944,0,1804
8002,5487,5487,11303,11721,23024,0,1804
8003,5465,5465,10420,11776,22196,0,1804
8004,5445,5445,14397,11825,26222,0,1804
8005,5426,5426,13756,11868,25624,0,1804
8006,5408,5408,14154,11907,26061,0,1804
8007,5390,5390,14024,11944,25968,0,1803
8008,5373,5373,16174,11986,28160,0,1804
8009,5356,5356,17904,12031,29935,0,1804
8010,5338,5338,12959,12080,25039,0,1948
8011,5320,5320,12060,12132,24193,0,1946
8012,5294,5294,9628,12186,21814,0,1944
8013,5278,5278,22474,12239,34713,0,1942
8014,5248,5248,24542,12292,36834,0,1939
8015,5225,5225,25330,12343,37673,0,1938
8016,3986,3986,26697,15574,42272,0,1938
8017,4129,4129,26868,15228,42097,0,1938
8018,4148,4148,27161,15129,42290,0,1939
8019,4154,4154,27445,15064,42510,0,1939
8020,4154,4154,27861,15017,42879,0,1939
8021,4151,4151,28366,14981,43347,0,1939
8022,4146,4146,28843,14953,43796,0,1968
8023,4138,4138,13641,14935,28577,0,1941
8024,4129,4129,11766,14926,26692,0,1792
8025,4120,4120,20681,14919,35600,0,1792
8026,4108,4108,21007,14914,35921,0,1789
8027,4091,4091,20667,14906,35574,0,1787
8028,4082,4082,25082,14897,39980,0,1785
8029,4075,4075,24900,14886,39787,0,1785
8030,4064,4064,26509,14878,41387,0,1785
8031,4058,4058,26893,14874,41767,0,1786
8032,4054,4054,27972,14876,42849,0,1785
8033,4050,4050,27798,14887,42685,0,1784
8034,4046,4046,21785,14899,36684,0,1928
8035,4041,4041,20153,14913,35067,0,1928
8036,4036,4036,14853,14931,29784,0,1928
8037,4031,4031,30058,14951,45009,0,2056
8038,4026,4026,31763,14970,46734,0,2566
8039,4019,4019,32530,14989,47519,0,2901
8040,898,898,34276,25451,59727,0,3157
8041,1182,1182,34824,24571,59396,0,3383
8042,1278,1278,35201,24006,59207,0,3531
8043,1344,1344,35387,23571,58959,0,3640
8044,1402,1402,35858,23200,59059,0,3844
8045,1454,1454,36473,22873,59347,0,4127
8046,1500,1500,36839,22578,59417,0,4326
8047,1543,1543,18543,22315,40858,0,2418
8048,1582,1582,15378,22076,37455,0,1775
8049,1618,1618,24580,21861,46442,0,1775
8050,1653,1653,24507,21658,46165,0,1775
8051,1689,1689,23784,21464,45249,0,1775
8052,1725,1725,28450,21278,49729,0,1775
8053,1761,1761,28609,21102,49711,0,1775
8054,1797,1797,28721,20937,49658,0,1774
8055,1832,1832,29109,20786,49895,0,1776
8056,1868,1868,30223,20647,50871,0,1777
8057,1902,1902,29407,20522,49929,0,1777
8058,1935,1935,25407,20408,45816,0,1924
8059,1966,1966,23606,20304,43910,0,1924
8060,1996,1996,15821,20207,36029,0,1924
8061,2025,2025,32379,20116,52496,0,2611
8062,2053,2053,33128,20032,53161,0,3199
8063,2079,2079,33401,19952,53353,0,3384
8064,154,154,34953,32850,67803,0,3530
8065,289,289,35221,31623,66845,0,3638
8066,343,343,35363,31070,66433,0,3748
8067,380,380,35486,30463,65950,0,3837
8068,410,410,35880,29874,65755,0,3997
8069,438,438,36197,29349,65546,0,4127
8070,478,478,36507,28872,65379,0,4240
8071,519,519,17848,28440,46289,0,2336
8072,557,557,14941,28045,42987,0,1781
8073,596,596,24156,27680,51836,0,1781
8074,638,638,24206,27339,51546,0,1782
8075,679,679,23437,27016,50453,0,1783
8076,719,719,28007,26709,54717,0,1783
8077,758,758,28448,26420,54868,0,1783
8078,797,797,28838,26150,54988,0,1783
8079,834,834,28684,25899,54584,0,1783
8080,869,869,29674,25664,55339,0,1783
8081,903,903,28794,25447,54241,0,1783
8082,935,935,24615,25245,49861,0,1929
8083,966,966,23073,25058,48131,0,1930
8084,997,997,15168,24881,40050,0,1930
8085,1027,1027,31909,24716,56625,0,2613
8086,1058,1058,32991,24558,57549,0,3220
8087,1087,1087,33485,24410,57895,0,3337
8088,10,10,34931,33663,68595,0,3459
8089,67,67,35265,32128,67394,0,3597
8090,115,115,37060,31455,68516,0,3892
8091,155,155,37910,31127,69037,0,4186
8092,191,191,38142,30955,69098,0,4324
8093,224,224,37751,30855,68606,0,4419
8094,252,252,37993,30792,68786,0,4442
8095,277,277,18962,30743,49706,0,2448
8096,297,297,15496,30495,45992,0,1787
8097,315,315,24526,30130,54657,0,1788
8098,332,332,24022,29783,53806,0,1791
8099,350,350,21977,29456,51433,0,1793
8100,370,370,25321,29140,54462,0,1797
8101,390,390,23989,28835,52825,0,1801
8102,411,411,22845,28544,51389,0,1804
8103,433,433,22583,28262,50846,0,1804
8104,456,456,24243,28003,52246,0,1804
8105,480,480,24032,27768,51800,0,1802
8106,503,503,19596,27545,47141,0,1944
8107,526,526,18754,27338,46092,0,1944
8108,549,549,12310,27143,39453,0,1944
8109,571,571,27578,26960,54538,0,1944
8110,594,594,29760,26783,56543,0,1944
8111,622,622,30697,26619,57317,0,2155
8112,303,303,31459,30860,62320,0,2247
8113,371,371,32938,30151,63090,0,2516
8114,397,397,33896,29765,63662,0,2938
8115,418,418,33670,29448,63119,0,3026
8116,437,437,33913,29162,63076,0,3169
8117,455,455,34093,28905,62998,0,3298
8118,472,472,34170,28666,62837,0,3359
8119,487,487,15565,28446,44012,0,2053
8120,502,502,13016,28243,41259,0,1797
8121,516,516,21403,28052,49456,0,1797
8122,529,529,20750,27868,48618,0,1797
8123,544,544,20467,27684,48151,0,1797
8124,559,559,26640,27503,54143,0,1797
8125,574,574,26068,27329,53398,0,1797
8126,590,590,26466,27160,53626,0,1797
8127,610,610,26706,27001,53708,0,1797
8128,635,635,27485,26853,54339,0,1797
8129,660,660,27059,26717,53776,0,1797
8130,684,684,22238,26589,48828,0,1941
8131,708,708,21206,26466,47673,0,1941
8132,731,731,13574,26352,39927,0,1941
8133,753,753,30044,26241,56285,0,2078
8134,775,775,31238,26138,57376,0,2460
8135,795,795,31676,26035,57712,0,2666
8136,389,389,33126,29619,62746,0,2795
8137,459,459,32966,29062,62028,0,2821
8138,483,483,33578,28771,62349,0,3045
8139,500,500,33701,28533,62234,0,3118
8140,516,516,33324,28320,61644,0,3010
8141,530,530,33765,28127,61893,0,3151
8142,542,542,33992,27952,61945,0,3271
8143,554,554,15065,27791,42856,0,2031
8144,564,564,12607,27642,40249,0,1794
8145,573,573,19882,27498,47380,0,1793
8146,584,584,19352,27353,46705,0,1793
8147,601,601,18735,27201,45937,0,1793
8148,620,620,23571,27055,50627,0,1793
8149,639,639,23058,26917,49975,0,1793
8150,659,659,22164,26771,48936,0,1793
8151,680,680,22152,26630,48783,0,1791
8152,702,702,24344,26500,50844,0,1790
8153,724,724,24742,26382,51125,0,1791
8154,745,745,19935,26273,46209,0,1938
8155,766,766,18708,26173,44882,0,1939
8156,787,787,11794,26077,37872,0,1939
8157,807,807,26962,25985,52948,0,1939
8158,826,826,27864,25897,53762,0,1939
8159,844,844,28079,25811,53890,0,1939
8160,860,860,30007,26408,56415,0,1964
8161,875,875,30436,26243,56680,0,2080
8162,887,887,30543,26139,56682,0,2178
8163,898,898,30641,26051,56693,0,2223
8164,907,907,30871,25968,56839,0,2235
8165,914,914,30995,25896,56892,0,2288
8166,920,920,31068,25830,56898,0,2368
8167,925,925,14339,25771,40111,0,1963
8168,929,929,12921,25714,38636,0,1797
8169,933,933,22380,25668,48048,0,1797
8170,937,937,21717,25614,47332,0,1797
8171,941,941,20117,25554,45671,0,1797
8172,947,947,24695,25490,50185,0,1797
8173,954,954,25577,25425,51003,0,1797
8174,961,961,27025,25362,52388,0,1797
8175,969,969,25323,25303,50627,0,1797
8176,978,978,26282,25248,51530,0,1797
8177,988,988,26282,25198,51481,0,1797
8178,997,997,20084,25154,45239,0,1941
8179,1007,1007,18566,25111,43677,0,1941
8180,1020,1020,12358,25074,37433,0,1941
8181,1034,1034,29341,25035,54377,0,2076
8182,1046,1046,31267,25001,56269,0,2475
8183,1058,1058,30871,24965,55837,0,2441
8184,1068,1068,33613,24267,57881,0,2918
8185,1076,1076,34409,24329,58738,0,3266
8186,1083,1083,34042,24338,58380,0,3191
8187,1088,1088,34404,24343,58747,0,3278
8188,1091,1091,36037,24349,60387,0,3792
8189,1093,1093,37023,24361,61384,0,4219
8190,1094,1094,37099,24373,61472,0,4321
8191,1093,1093,18179,24390,42570,0,2345
8192,1092,1092,16547,24409,40956,0,1781
8193,1090,1090,26531,24421,50953,0,1783
8194,1089,1089,25559,24430,49990,0,1787
8195,1089,1089,24268,24431,48699,0,1787
8196,1091,1091,28052,24425,52477,0,1788
8197,1094,1094,27608,24412,52021,0,1792
8198,1098,1098,28626,24402,53029,0,1794
8199,1102,1102,27790,24389,52179,0,1795
8200,1108,1108,28540,24378,52919,0,1795
8201,1115,1115,28815,24368,53183,0,1795
8202,1121,1121,22996,24363,47359,0,1941
8203,1128,1128,21483,24357,45841,0,1941
8204,1134,1134,14577,24355,38933,0,1941
8205,1141,1141,29819,24352,54172,0,1941
8206,1148,1148,30856,24348,55204,0,1942
8207,1154,1154,31224,24343,55567,0,1978
8208,1159,1159,32100,24335,56436,0,2060
8209,1162,1162,32162,24330,56492,0,2063
8210,1165,1165,32416,24323,56740,0,2120
8211,1165,1165,32437,24322,56759,0,2162
8212,1165,1165,32448,24325,56773,0,2199
8213,1163,1163,32299,24327,56626,0,2206
8214,1161,1161,31888,24330,56219,0,2129
8215,1158,1158,14385,24336,38721,0,1954
8216,1154,1154,10849,24342,35191,0,1804
8217,1150,1150,18627,24346,42974,0,1804
8218,1147,1147,18541,24345,42887,0,1806
8219,1146,1146,17950,24335,42285,0,1807
8220,1146,1146,23656,24318,47974,0,1807
8221,1148,1148,23821,24299,48120,0,1808
8222,1151,1151,23760,24276,48037,0,1809
8223,1156,1156,22755,24254,47009,0,1810
8224,1161,1161,23528,24232,47760,0,1810
8225,1167,1167,23143,24214,47357,0,1809
8226,1173,1173,18091,24196,42288,0,1951
8227,1179,1179,17055,24177,41233,0,1951
8228,1186,1186,11833,24158,35992,0,1951
8229,1192,1192,25428,24143,49572,0,1951
8230,1199,1199,25738,24124,49862,0,1951
8231,1205,1205,26903,24101,51004,0,1951
8232,1920,1920,28803,20561,49364,0,1951
8233,1801,1801,29006,20994,50000,0,1951
8234,1770,1770,29192,21166,50359,0,1951
8235,1748,1748,29479,21303,50783,0,1951
8236,1729,1729,29698,21428,51127,0,1951
8237,1709,1709,29117,21542,50660,0,1951
8238,1690,1690,28319,21650,49970,0,1951
8239,1671,1671,12793,21749,34543,0,1953
8240,1652,1652,9897,21844,31741,0,1807
8241,1634,1634,16236,21928,38165,0,1807
8242,1619,1619,15544,22003,37548,0,1811
8243,1606,1606,14854,22061,36916,0,1813
8244,1596,1596,20758,22107,42866,0,1813
8245,1588,1588,20908,22144,43053,0,1814
8246,1582,1582,20613,22178,42792,0,1814
8247,1577,1577,19934,22206,42140,0,1814
8248,1575,1575,20191,22231,42422,0,1814
8249,1573,1573,19626,22256,41882,0,1815
8250,1573,1573,14178,22279,36457,0,1958
8251,1572,1572,12989,22299,35289,0,1958
8252,1572,1572,8843,22317,31160,0,1959
8253,1573,1573,20860,22328,43188,0,1959
8254,1574,1574,21928,22342,44270,0,1959
8255,1575,1575,22289,22350,44639,0,1958
8256,2786,2786,23494,16902,40396,0,1958
8257,2576,2576,23426,17600,41027,0,1958
8258,2511,2511,24128,17885,42013,0,1960
8259,2464,2464,24594,18116,42711,0,1961
8260,2423,2423,24814,18324,43138,0,1961
8261,2383,2383,24761,18518,43279,0,1962
8262,2345,2345,24359,18699,43059,0,1964
8263,2308,2308,9941,18868,28810,0,1969
8264,2273,2273,7077,19028,26105,0,1826
8265,2240,2240,10800,19171,29971,0,1830
8266,2210,2210,10329,19298,29627,0,1832
8267,2184,2184,9533,19405,28939,0,1833
8268,2162,2162,14658,19496,34154,0,1831
8269,2143,2143,15250,19574,34824,0,1829
8270,2127,2127,15301,19644,34946,0,1827
8271,2114,2114,14469,19707,34177,0,1828
8272,2103,2103,14667,19770,34437,0,1828
8273,2093,2093,14324,19824,34148,0,1828
8274,2085,2085,9168,19879,29047,0,1971
8275,2077,2077,7909,19928,27838,0,1971
8276,2071,2071,6311,19972,26284,0,1968
8277,2065,2065,16102,20015,36118,0,1966
8278,2060,2060,17213,20053,37266,0,1967
8279,2055,2055,17108,20084,37193,0,1968
8280,3974,3974,18230,13738,31969,0,1970
8281,3626,3626,18408,14171,32579,0,1970
8282,3522,3522,19054,14521,33575,0,1970
8283,3448,3448,19529,14810,34339,0,1970
8284,3383,3383,19277,15070,34348,0,1970
8285,3322,3322,19277,15312,34590,0,1970
8286,3264,3264,19476,15539,35016,0,1972
8287,3208,3208,7813,15752,23565,0,1977
8288,3155,3155,5576,15951,21527,0,1836
8289,3106,3106,8589,16137,24726,0,1837
8290,3061,3061,8843,16305,25149,0,1837
8291,3021,3021,8085,16455,24541,0,1840
8292,2986,2986,12689,16588,29277,0,1845
8293,2955,2955,12690,16706,29397,0,1848
8294,2928,2928,12186,16814,29000,0,1851
8295,2904,2904,10704,16913,27618,0,1857
8296,2884,2884,10102,17004,27106,0,1862
8297,2866,2866,9370,17090,26461,0,1865
8298,2850,2850,4637,17168,21805,0,2006
8299,2835,2835,3546,17240,20786,0,2008
8300,2822,2822,3552,17304,20857,0,2010
8301,2811,2811,7556,17363,24920,0,2010
8302,2801,2801,8415,17413,25828,0,2013
8303,2791,2791,8390,17458,25848,0,2015
8304,5852,5852,9065,9722,18787,0,2012
8305,5354,5354,9268,9944,19212,0,1999
8306,5297,5297,10288,10359,20648,0,1987
8307,5193,5193,11534,10704,22239,0,1979
8308,5084,5084,12928,11017,23945,0,1972
8309,5008,5008,13902,11310,25213,0,1969
8310,4934,4934,14467,11589,26057,0,1967
8311,4864,4864,6066,11852,17919,0,1967
8312,4796,4796,4628,12101,16729,0,1819
8313,4733,4733,6527,12335,18863,0,1816
8314,4664,4664,6635,12550,19186,0,1816
8315,4589,4589,6383,12744,19128,0,1814
8316,4529,4529,10407,12921,23329,0,1813
8317,4474,4474,10252,13081,23333,0,1813
8318,4425,4425,10429,13227,23657,0,1816
8319,4381,4381,10057,13365,23423,0,1817
8320,4340,4340,10756,13498,24254,0,1817
8321,4303,4303,11019,13625,24644,0,1817
8322,4268,4268,6608,13746,20354,0,1964
8323,4235,4235,5450,13861,19311,0,1968
8324,4204,4204,4725,13970,18695,0,1970
8325,4176,4176,11216,14073,25290,0,1971
8326,4148,4148,12310,14168,26479,0,1970
8327,4122,4122,12449,14257,26707,0,1969
8328,6932,6932,13537,7596,21133,0,1968
8329,6388,6388,13902,7722,21625,0,1966
8330,6337,6337,14177,8111,22289,0,1965
8331,6294,6294,14532,8441,22973,0,1966
8332,6253,6253,14923,8743,23667,0,1970
8333,6210,6210,15415,9029,24444,0,1975
8334,6148,6148,15563,9299,24863,0,1978
8335,6087,6087,6435,9558,15993,0,1984
8336,6034,6034,4654,9804,14458,0,1841
8337,5983,5983,7279,10037,17317,0,1845
8338,5935,5935,7001,10254,17255,0,1849
8339,5894,5894,6550,10456,17006,0,1852
8340,5855,5855,9508,10642,20150,0,1854
8341,5817,5817,8886,10815,19702,0,1856
8342,5781,5781,9591,10976,20568,0,1856
8343,5702,5702,8649,11130,19779,0,1856
8344,5652,5652,8806,11275,20082,0,1855
8345,5602,5602,8506,11414,19921,0,1855
8346,5527,5527,4014,11549,15564,0,1995
8347,5476,5476,3411,11677,15089,0,1995
8348,5430,5430,3780,11798,15578,0,1995
8349,5386,5386,7480,11912,19393,0,1994
8350,5344,5344,8502,12018,20520,0,1994
8351,5302,5302,8984,12116,21100,0,1994
8352,6886,6886,10581,6888,17470,0,1993
